ym,country,theme_code,n_docs
2022-05,CE,LEGALIZE,60
2022-05,CE,RAIL,52
2022-05,CE,BULLYING,52
2022-05,CE,PROPERTY,46
2022-05,CE,RETIREMENTS,43
2022-05,CE,JIHAD,42
2022-05,CE,WHISTLEBLOWER,38
2022-05,CE,INTERNET,33
2022-05,CE,EXHUMATION,30
2022-05,CE,POPULATION,30
2022-05,CE,LANDMINE,28
2022-05,CE,REL,25
2022-05,CE,MED,23
2022-05,CE,HATE,23
2022-05,CE,EMERG,18
2022-05,CE,PIPELINE,15
2022-05,CE,AVIATION,14
2022-05,CE,FIREARM,14
2022-05,CE,INCOME,12
2022-05,CE,CLAIM,11
2022-05,CE,SICKENED,10
2022-05,CE,LOCUSTS,6
2022-05,CE,CHARASMATIC,6
2022-05,CE,GENTRIFICATION,4
2022-05,CE,UNGOVERNED,3
2022-05,CE,PHONE,1
2022-06,CE,TAX,19193
2022-06,CE,WB,16436
2022-06,CE,EPU,15699
2022-06,CE,CRISISLEX,14577
2022-06,CE,GENERAL,13210
2022-06,CE,USPEC,12568
2022-06,CE,UNGP,11909
2022-06,CE,ECON,11190
2022-06,CE,LEADER,9763
2022-06,CE,SOC,8153
2022-06,CE,MANMADE,6217
2022-06,CE,MEDIA,6180
2022-06,CE,MEDICAL,6110
2022-06,CE,ENV,5251
2022-06,CE,ARMEDCONFLICT,5203
2022-06,CE,EDUCATION,5048
2022-06,CE,SHORTAGE,4581
2022-06,CE,FOOD,3335
2022-06,CE,HEALTH,3207
2022-06,CE,AFFECT,3100
2022-06,CE,AGRICULTURE,3078
2022-06,CE,KILL,3070
2022-06,CE,PROTEST,2752
2022-06,CE,LEGISLATION,2666
2022-06,CE,SCIENCE,2515
2022-06,CE,MARITIME,2361
2022-06,CE,NATURAL,2252
2022-06,CE,DELAY,2137
2022-06,CE,SECURITY,2097
2022-06,CE,MILITARY,2026
2022-06,CE,TOURISM,2023
2022-06,CE,ELECTION,1968
2022-06,CE,NEGOTIATIONS,1879
2022-06,CE,SELF,1822
2022-06,CE,BAN,1742
2022-06,CE,CORRUPTION,1712
2022-06,CE,DEMOCRACY,1529
2022-06,CE,SLFID,1529
2022-06,CE,ARREST,1480
2022-06,CE,MOVEMENT,1475
2022-06,CE,RESIGNATION,1471
2022-06,CE,TERROR,1466
2022-06,CE,PUBLIC,1465
2022-06,CE,SANCTIONS,1434
2022-06,CE,TRIAL,1362
2022-06,CE,APPOINTMENT,1329
2022-06,CE,UNREST,1316
2022-06,CE,CONSTITUTIONAL,1269
2022-06,CE,FUELPRICES,1201
2022-06,CE,IDEOLOGY,1173
2022-06,CE,URBAN,1049
2022-06,CE,POLITICAL,963
2022-06,CE,POVERTY,903
2022-06,CE,WOUND,883
2022-06,CE,VIOLENT,873
2022-06,CE,ALLIANCE,861
2022-06,CE,AID,783
2022-06,CE,REFUGEES,734
2022-06,CE,TAKE,720
2022-06,CE,BORDER,719
2022-06,CE,REBELLION,715
2022-06,CE,TRANSPARENCY,678
2022-06,CE,SANITATION,664
2022-06,CE,RELIGION,663
2022-06,CE,RURAL,649
2022-06,CE,WATER,637
2022-06,CE,DISCRIMINATION,635
2022-06,CE,GEN,593
2022-06,CE,EXTREMISM,562
2022-06,CE,GOV,526
2022-06,CE,SOVEREIGNTY,501
2022-06,CE,POWER,496
2022-06,CE,HUMAN,483
2022-06,CE,SEIGE,470
2022-06,CE,IMMIGRATION,445
2022-06,CE,RETIREMENT,416
2022-06,CE,UNEMPLOYMENT,392
2022-06,CE,ETH,378
2022-06,CE,SEIZE,375
2022-06,CE,RECRUITMENT,358
2022-06,CE,BLOCKADE,357
2022-06,CE,CRIME,354
2022-06,CE,TRAFFIC,335
2022-06,CE,STRIKE,335
2022-06,CE,RAPE,326
2022-06,CE,EVACUATION,314
2022-06,CE,HARASSMENT,274
2022-06,CE,DRUG,245
2022-06,CE,DISPLACED,244
2022-06,CE,INEQUALITY,244
2022-06,CE,DISASTER,239
2022-06,CE,KIDNAP,224
2022-06,CE,SMUGGLING,216
2022-06,CE,NEW,205
2022-06,CE,INFO,202
2022-06,CE,PROPAGANDA,198
2022-06,CE,CURFEW,193
2022-06,CE,TECH,193
2022-06,CE,ACT,191
2022-06,CE,SUICIDE,180
2022-06,CE,CLOSURE,174
2022-06,CE,DISABILITY,169
2022-06,CE,SCANDAL,169
2022-06,CE,DRONES,166
2022-06,CE,CONFISCATION,162
2022-06,CE,SURVEILLANCE,161
2022-06,CE,AUSTERITY,161
2022-06,CE,GRIEVANCES,150
2022-06,CE,STATE,148
2022-06,CE,CYBER,130
2022-06,CE,TORTURE,128
2022-06,CE,RELATIONS,127
2022-06,CE,TREASON,121
2022-06,CE,LEG,120
2022-06,CE,RETALIATE,119
2022-06,CE,ORGANIZED,118
2022-06,CE,PERSECUTION,116
2022-06,CE,LEGALIZE,112
2022-06,CE,MIL,112
2022-06,CE,LGBT,107
2022-06,CE,RATIFY,105
2022-06,CE,BULLYING,104
2022-06,CE,WMD,103
2022-06,CE,AVIATION,101
2022-06,CE,DEATH,98
2022-06,CE,JUSTICE,97
2022-06,CE,UNSAFE,95
2022-06,CE,INFRASTRUCTURE,94
2022-06,CE,VETO,93
2022-06,CE,PROPERTY,91
2022-06,CE,REBELS,90
2022-06,CE,LITERACY,89
2022-06,CE,RAIL,88
2022-06,CE,SEPARATISTS,85
2022-06,CE,INSURGENCY,84
2022-06,CE,GENDER,75
2022-06,CE,CEASEFIRE,73
2022-06,CE,FREESPEECH,71
2022-06,CE,PIRACY,68
2022-06,CE,EXILE,68
2022-06,CE,PRIVATIZATION,66
2022-06,CE,PEACEKEEPING,63
2022-06,CE,BLACK,59
2022-06,CE,FIREARM,57
2022-06,CE,CHECKPOINT,57
2022-06,CE,IMPEACHMENT,55
2022-06,CE,RELEASE,52
2022-06,CE,CRM,45
2022-06,CE,POPULATION,40
2022-06,CE,WHISTLEBLOWER,38
2022-06,CE,VANDALIZE,34
2022-06,CE,HATE,33
2022-06,CE,JIHAD,33
2022-06,CE,DEFECTION,25
2022-06,CE,REL,24
2022-06,CE,RETIREMENTS,24
2022-06,CE,ASSASSINATION,22
2022-06,CE,LANDMINE,22
2022-06,CE,MED,20
2022-06,CE,ROAD,20
2022-06,CE,EXHUMATION,18
2022-06,CE,SLUMS,17
2022-06,CE,CHARASMATIC,13
2022-06,CE,INCOME,12
2022-06,CE,CLAIM,11
2022-06,CE,EMERG,11
2022-06,CE,INTERNET,10
2022-06,CE,SICKENED,10
2022-06,CE,GENTRIFICATION,4
2022-06,CE,LOCUSTS,3
2022-07,CE,TAX,45896
2022-07,CE,EPU,40569
2022-07,CE,WB,38743
2022-07,CE,USPEC,38431
2022-07,CE,CRISISLEX,37624
2022-07,CE,GENERAL,35345
2022-07,CE,LEADER,34463
2022-07,CE,ECON,30189
2022-07,CE,UNGP,27709
2022-07,CE,PROTEST,21806
2022-07,CE,SOC,21441
2022-07,CE,RESIGNATION,20011
2022-07,CE,MEDIA,17152
2022-07,CE,MANMADE,16492
2022-07,CE,SHORTAGE,14488
2022-07,CE,ARMEDCONFLICT,13932
2022-07,CE,MEDICAL,13463
2022-07,CE,SECURITY,12595
2022-07,CE,EDUCATION,10712
2022-07,CE,APPOINTMENT,9139
2022-07,CE,MILITARY,8872
2022-07,CE,ENV,8461
2022-07,CE,ELECTION,8372
2022-07,CE,CORRUPTION,7948
2022-07,CE,KILL,7948
2022-07,CE,LEGISLATION,7936
2022-07,CE,POLITICAL,7823
2022-07,CE,AFFECT,7046
2022-07,CE,HEALTH,7040
2022-07,CE,CONSTITUTIONAL,6778
2022-07,CE,REBELLION,6776
2022-07,CE,ARREST,6118
2022-07,CE,VIOLENT,6071
2022-07,CE,FOOD,5947
2022-07,CE,TRIAL,5945
2022-07,CE,WOUND,5820
2022-07,CE,TOURISM,5457
2022-07,CE,NEGOTIATIONS,5339
2022-07,CE,MOVEMENT,5292
2022-07,CE,DEMOCRACY,5034
2022-07,CE,SELF,4812
2022-07,CE,AGRICULTURE,4651
2022-07,CE,DELAY,4296
2022-07,CE,TAKE,4294
2022-07,CE,STATE,4286
2022-07,CE,CURFEW,4236
2022-07,CE,TERROR,4153
2022-07,CE,MARITIME,4141
2022-07,CE,NATURAL,3835
2022-07,CE,UNREST,3822
2022-07,CE,SCIENCE,3472
2022-07,CE,BAN,3427
2022-07,CE,SLFID,3426
2022-07,CE,PUBLIC,3146
2022-07,CE,DISASTER,3013
2022-07,CE,ALLIANCE,2709
2022-07,CE,IMMIGRATION,2445
2022-07,CE,SEIZE,2398
2022-07,CE,REFUGEES,2208
2022-07,CE,POVERTY,2189
2022-07,CE,RELIGION,2140
2022-07,CE,SANCTIONS,1899
2022-07,CE,FUELPRICES,1866
2022-07,CE,TRANSPARENCY,1777
2022-07,CE,IDEOLOGY,1661
2022-07,CE,URBAN,1477
2022-07,CE,EXTREMISM,1470
2022-07,CE,SEIGE,1368
2022-07,CE,GOV,1322
2022-07,CE,CRIME,1202
2022-07,CE,RURAL,1098
2022-07,CE,BORDER,1062
2022-07,CE,EVACUATION,1009
2022-07,CE,REBELS,1006
2022-07,CE,BLOCKADE,972
2022-07,CE,UNEMPLOYMENT,969
2022-07,CE,SOVEREIGNTY,961
2022-07,CE,DRUG,959
2022-07,CE,DISCRIMINATION,940
2022-07,CE,AID,920
2022-07,CE,GRIEVANCES,917
2022-07,CE,ACT,871
2022-07,CE,ASSASSINATION,825
2022-07,CE,EXILE,802
2022-07,CE,HUMAN,738
2022-07,CE,STRIKE,725
2022-07,CE,POWER,710
2022-07,CE,GEN,708
2022-07,CE,SCANDAL,688
2022-07,CE,INSURGENCY,656
2022-07,CE,WATER,643
2022-07,CE,INFO,612
2022-07,CE,TRAFFIC,604
2022-07,CE,SUICIDE,575
2022-07,CE,RATIFY,575
2022-07,CE,DEFECTION,552
2022-07,CE,TREASON,542
2022-07,CE,CLOSURE,530
2022-07,CE,AUSTERITY,520
2022-07,CE,KIDNAP,518
2022-07,CE,RECRUITMENT,513
2022-07,CE,RETIREMENT,485
2022-07,CE,SANITATION,466
2022-07,CE,CRM,457
2022-07,CE,RAPE,424
2022-07,CE,CONFISCATION,396
2022-07,CE,SEPARATISTS,385
2022-07,CE,SURVEILLANCE,371
2022-07,CE,ORGANIZED,364
2022-07,CE,DRONES,354
2022-07,CE,DISABILITY,347
2022-07,CE,ETH,340
2022-07,CE,SMUGGLING,322
2022-07,CE,RETALIATE,315
2022-07,CE,PROPAGANDA,305
2022-07,CE,INFRASTRUCTURE,298
2022-07,CE,CYBER,281
2022-07,CE,HARASSMENT,277
2022-07,CE,CEASEFIRE,272
2022-07,CE,TORTURE,262
2022-07,CE,BLACK,254
2022-07,CE,FREESPEECH,254
2022-07,CE,VETO,248
2022-07,CE,INEQUALITY,245
2022-07,CE,DISPLACED,244
2022-07,CE,RELATIONS,243
2022-07,CE,NEW,242
2022-07,CE,VANDALIZE,242
2022-07,CE,PERSECUTION,230
2022-07,CE,TECH,215
2022-07,CE,WMD,203
2022-07,CE,LGBT,197
2022-07,CE,RELEASE,192
2022-07,CE,SICKENED,161
2022-07,CE,EMERG,158
2022-07,CE,JIHAD,149
2022-07,CE,CHECKPOINT,147
2022-07,CE,GENDER,139
2022-07,CE,LITERACY,139
2022-07,CE,RETIREMENTS,137
2022-07,CE,BULLYING,137
2022-07,CE,PROPERTY,128
2022-07,CE,DEATH,126
2022-07,CE,JUSTICE,124
2022-07,CE,LEG,120
2022-07,CE,FIREARM,119
2022-07,CE,PRIVATIZATION,113
2022-07,CE,IMPEACHMENT,111
2022-07,CE,POPULATION,110
2022-07,CE,PEACEKEEPING,109
2022-07,CE,RAIL,105
2022-07,CE,MIL,100
2022-07,CE,PIRACY,91
2022-07,CE,LEGALIZE,79
2022-07,CE,UNSAFE,77
2022-07,CE,ROAD,74
2022-07,CE,SLUMS,62
2022-07,CE,WHISTLEBLOWER,58
2022-07,CE,HATE,55
2022-07,CE,REL,54
2022-07,CE,EXHUMATION,46
2022-07,CE,AVIATION,39
2022-07,CE,INTERNET,28
2022-07,CE,CLAIM,27
2022-07,CE,CHARASMATIC,17
2022-07,CE,MED,16
2022-07,CE,LANDMINE,15
2022-07,CE,INCOME,8
2022-07,CE,PIPELINE,5
2022-07,CE,GENTRIFICATION,5
2022-07,CE,LOCUSTS,3
2022-07,CE,UNGOVERNED,2
2022-08,CE,TAX,19225
2022-08,CE,WB,16964
2022-08,CE,EPU,16250
2022-08,CE,CRISISLEX,14925
2022-08,CE,USPEC,13204
2022-08,CE,GENERAL,12938
2022-08,CE,UNGP,12312
2022-08,CE,ECON,11151
2022-08,CE,LEADER,9824
2022-08,CE,SOC,8338
2022-08,CE,MEDIA,6172
2022-08,CE,MANMADE,5505
2022-08,CE,EDUCATION,5295
2022-08,CE,ARMEDCONFLICT,4875
2022-08,CE,MEDICAL,4656
2022-08,CE,ENV,3642
2022-08,CE,MARITIME,3573
2022-08,CE,PROTEST,3508
2022-08,CE,LEGISLATION,3402
2022-08,CE,SHORTAGE,3281
2022-08,CE,MILITARY,2876
2022-08,CE,AFFECT,2851
2022-08,CE,SCIENCE,2553
2022-08,CE,SECURITY,2523
2022-08,CE,KILL,2386
2022-08,CE,DELAY,2337
2022-08,CE,AGRICULTURE,2280
2022-08,CE,HEALTH,2267
2022-08,CE,UNREST,2225
2022-08,CE,FOOD,2158
2022-08,CE,ARREST,2032
2022-08,CE,NATURAL,1979
2022-08,CE,RESIGNATION,1953
2022-08,CE,MOVEMENT,1942
2022-08,CE,SELF,1907
2022-08,CE,ELECTION,1764
2022-08,CE,CORRUPTION,1752
2022-08,CE,TRIAL,1703
2022-08,CE,SLFID,1637
2022-08,CE,CONSTITUTIONAL,1521
2022-08,CE,REBELLION,1474
2022-08,CE,TERROR,1451
2022-08,CE,BAN,1434
2022-08,CE,NEGOTIATIONS,1421
2022-08,CE,POLITICAL,1326
2022-08,CE,IDEOLOGY,1292
2022-08,CE,TOURISM,1292
2022-08,CE,DEMOCRACY,1288
2022-08,CE,APPOINTMENT,1251
2022-08,CE,SOVEREIGNTY,1031
2022-08,CE,RELIGION,968
2022-08,CE,POVERTY,924
2022-08,CE,FUELPRICES,918
2022-08,CE,REFUGEES,915
2022-08,CE,BORDER,842
2022-08,CE,DISCRIMINATION,771
2022-08,CE,PUBLIC,735
2022-08,CE,TAKE,725
2022-08,CE,SANCTIONS,722
2022-08,CE,URBAN,697
2022-08,CE,ALLIANCE,696
2022-08,CE,EXTREMISM,695
2022-08,CE,WOUND,692
2022-08,CE,TRANSPARENCY,679
2022-08,CE,RURAL,671
2022-08,CE,HUMAN,630
2022-08,CE,AID,577
2022-08,CE,SURVEILLANCE,566
2022-08,CE,WATER,526
2022-08,CE,GOV,474
2022-08,CE,IMMIGRATION,472
2022-08,CE,CRIME,466
2022-08,CE,SEIGE,461
2022-08,CE,STATE,460
2022-08,CE,RECRUITMENT,453
2022-08,CE,UNEMPLOYMENT,424
2022-08,CE,SEIZE,401
2022-08,CE,VIOLENT,397
2022-08,CE,TORTURE,381
2022-08,CE,POWER,359
2022-08,CE,PERSECUTION,355
2022-08,CE,RETIREMENT,346
2022-08,CE,WMD,345
2022-08,CE,STRIKE,343
2022-08,CE,BLOCKADE,342
2022-08,CE,GEN,316
2022-08,CE,EVACUATION,306
2022-08,CE,DISASTER,299
2022-08,CE,TRAFFIC,296
2022-08,CE,EXILE,293
2022-08,CE,DRUG,293
2022-08,CE,TREASON,271
2022-08,CE,AUSTERITY,265
2022-08,CE,DEATH,258
2022-08,CE,HARASSMENT,254
2022-08,CE,REBELS,234
2022-08,CE,PROPAGANDA,230
2022-08,CE,NEW,228
2022-08,CE,GRIEVANCES,214
2022-08,CE,KIDNAP,211
2022-08,CE,TECH,209
2022-08,CE,INFO,209
2022-08,CE,SMUGGLING,208
2022-08,CE,DRONES,203
2022-08,CE,ACT,199
2022-08,CE,SCANDAL,195
2022-08,CE,EMERG,192
2022-08,CE,RELATIONS,189
2022-08,CE,SANITATION,184
2022-08,CE,RETALIATE,184
2022-08,CE,ETH,182
2022-08,CE,VETO,182
2022-08,CE,RAPE,181
2022-08,CE,DISABILITY,170
2022-08,CE,SEPARATISTS,156
2022-08,CE,DISPLACED,144
2022-08,CE,ASSASSINATION,142
2022-08,CE,FREESPEECH,133
2022-08,CE,ORGANIZED,132
2022-08,CE,CYBER,132
2022-08,CE,LITERACY,120
2022-08,CE,CLOSURE,117
2022-08,CE,CONFISCATION,117
2022-08,CE,JUSTICE,115
2022-08,CE,GENDER,108
2022-08,CE,CHECKPOINT,108
2022-08,CE,RATIFY,107
2022-08,CE,LGBT,95
2022-08,CE,MIL,92
2022-08,CE,CURFEW,91
2022-08,CE,PIRACY,87
2022-08,CE,BULLYING,86
2022-08,CE,LEG,82
2022-08,CE,BLACK,80
2022-08,CE,VANDALIZE,76
2022-08,CE,RELEASE,71
2022-08,CE,UNSAFE,70
2022-08,CE,INEQUALITY,69
2022-08,CE,PRIVATIZATION,69
2022-08,CE,CEASEFIRE,68
2022-08,CE,SUICIDE,65
2022-08,CE,PROPERTY,65
2022-08,CE,RETIREMENTS,64
2022-08,CE,CRM,64
2022-08,CE,INSURGENCY,55
2022-08,CE,JIHAD,51
2022-08,CE,IMPEACHMENT,47
2022-08,CE,SLUMS,32
2022-08,CE,DEFECTION,29
2022-08,CE,POPULATION,29
2022-08,CE,WHISTLEBLOWER,28
2022-08,CE,RAIL,27
2022-08,CE,PEACEKEEPING,25
2022-08,CE,ROAD,24
2022-08,CE,LEGALIZE,24
2022-08,CE,HATE,23
2022-08,CE,EXHUMATION,20
2022-08,CE,INFRASTRUCTURE,20
2022-08,CE,MED,16
2022-08,CE,REL,14
2022-08,CE,INCOME,13
2022-08,CE,AVIATION,11
2022-08,CE,CHARASMATIC,9
2022-08,CE,LANDMINE,7
2022-08,CE,INTERNET,5
2022-08,CE,CLAIM,3
2022-08,CE,SICKENED,3
2022-08,CE,FIREARM,2
2022-08,CE,LOCUSTS,2
2022-08,CE,PIPELINE,2
2022-08,CE,UNGOVERNED,1
2022-09,CE,TAX,19271
2022-09,CE,WB,17006
2022-09,CE,EPU,15803
2022-09,CE,CRISISLEX,14632
2022-09,CE,USPEC,13101
2022-09,CE,GENERAL,12751
2022-09,CE,UNGP,12447
2022-09,CE,LEADER,9824
2022-09,CE,ECON,9708
2022-09,CE,SOC,7909
2022-09,CE,MEDIA,6525
2022-09,CE,MANMADE,5802
2022-09,CE,MEDICAL,5404
2022-09,CE,ARMEDCONFLICT,5203
2022-09,CE,EDUCATION,4830
2022-09,CE,KILL,3825
2022-09,CE,ENV,3481
2022-09,CE,LEGISLATION,2925
2022-09,CE,HEALTH,2884
2022-09,CE,MILITARY,2844
2022-09,CE,SCIENCE,2740
2022-09,CE,AFFECT,2702
2022-09,CE,MARITIME,2576
2022-09,CE,SECURITY,2440
2022-09,CE,SHORTAGE,2386
2022-09,CE,PROTEST,2317
2022-09,CE,AGRICULTURE,2167
2022-09,CE,NATURAL,2104
2022-09,CE,TERROR,1904
2022-09,CE,DELAY,1820
2022-09,CE,UNREST,1798
2022-09,CE,SELF,1779
2022-09,CE,ARREST,1733
2022-09,CE,ELECTION,1725
2022-09,CE,IDEOLOGY,1701
2022-09,CE,MOVEMENT,1680
2022-09,CE,SLFID,1656
2022-09,CE,TRIAL,1521
2022-09,CE,CORRUPTION,1489
2022-09,CE,CONSTITUTIONAL,1487
2022-09,CE,TOURISM,1471
2022-09,CE,FOOD,1466
2022-09,CE,APPOINTMENT,1453
2022-09,CE,BAN,1405
2022-09,CE,RESIGNATION,1315
2022-09,CE,TRANSPARENCY,1260
2022-09,CE,NEGOTIATIONS,1168
2022-09,CE,DEMOCRACY,1127
2022-09,CE,HUMAN,1079
2022-09,CE,SANCTIONS,1009
2022-09,CE,REBELLION,994
2022-09,CE,POVERTY,988
2022-09,CE,FUELPRICES,987
2022-09,CE,BORDER,981
2022-09,CE,ALLIANCE,897
2022-09,CE,EXTREMISM,870
2022-09,CE,WOUND,794
2022-09,CE,PUBLIC,784
2022-09,CE,SOVEREIGNTY,783
2022-09,CE,RELIGION,737
2022-09,CE,URBAN,736
2022-09,CE,TORTURE,727
2022-09,CE,RURAL,704
2022-09,CE,GOV,599
2022-09,CE,DISCRIMINATION,572
2022-09,CE,REFUGEES,557
2022-09,CE,SEIZE,515
2022-09,CE,CRIME,489
2022-09,CE,GEN,486
2022-09,CE,WATER,451
2022-09,CE,SEIGE,435
2022-09,CE,RAPE,414
2022-09,CE,AID,410
2022-09,CE,POLITICAL,398
2022-09,CE,NEW,391
2022-09,CE,RECRUITMENT,383
2022-09,CE,IMMIGRATION,380
2022-09,CE,SCANDAL,377
2022-09,CE,UNEMPLOYMENT,370
2022-09,CE,RETIREMENT,369
2022-09,CE,EXILE,351
2022-09,CE,STRIKE,332
2022-09,CE,SANITATION,323
2022-09,CE,ACT,322
2022-09,CE,TECH,301
2022-09,CE,EXHUMATION,291
2022-09,CE,DRONES,286
2022-09,CE,TAKE,281
2022-09,CE,ETH,279
2022-09,CE,RELEASE,279
2022-09,CE,EVACUATION,275
2022-09,CE,SEPARATISTS,274
2022-09,CE,DRUG,260
2022-09,CE,DISPLACED,259
2022-09,CE,PROPAGANDA,251
2022-09,CE,SURVEILLANCE,251
2022-09,CE,AUSTERITY,249
2022-09,CE,INFO,241
2022-09,CE,KIDNAP,240
2022-09,CE,BLOCKADE,239
2022-09,CE,DISABILITY,236
2022-09,CE,REBELS,217
2022-09,CE,WMD,212
2022-09,CE,HARASSMENT,211
2022-09,CE,GRIEVANCES,204
2022-09,CE,ORGANIZED,201
2022-09,CE,JUSTICE,199
2022-09,CE,CHECKPOINT,193
2022-09,CE,DISASTER,192
2022-09,CE,CYBER,179
2022-09,CE,RETALIATE,171
2022-09,CE,TRAFFIC,170
2022-09,CE,RATIFY,164
2022-09,CE,RELATIONS,163
2022-09,CE,LITERACY,160
2022-09,CE,GENDER,158
2022-09,CE,SMUGGLING,145
2022-09,CE,VIOLENT,136
2022-09,CE,ROAD,134
2022-09,CE,PERSECUTION,133
2022-09,CE,PEACEKEEPING,127
2022-09,CE,FREESPEECH,123
2022-09,CE,VETO,115
2022-09,CE,CONFISCATION,111
2022-09,CE,CLOSURE,105
2022-09,CE,MIL,100
2022-09,CE,BULLYING,97
2022-09,CE,PRIVATIZATION,94
2022-09,CE,BLACK,90
2022-09,CE,SUICIDE,90
2022-09,CE,LGBT,81
2022-09,CE,CLAIM,80
2022-09,CE,EMERG,78
2022-09,CE,POWER,77
2022-09,CE,UNSAFE,77
2022-09,CE,CEASEFIRE,69
2022-09,CE,DEATH,68
2022-09,CE,INEQUALITY,67
2022-09,CE,TREASON,65
2022-09,CE,LEGALIZE,61
2022-09,CE,VANDALIZE,60
2022-09,CE,PIRACY,58
2022-09,CE,STATE,55
2022-09,CE,ASSASSINATION,55
2022-09,CE,PROPERTY,49
2022-09,CE,INSURGENCY,47
2022-09,CE,HATE,43
2022-09,CE,RAIL,39
2022-09,CE,INFRASTRUCTURE,37
2022-09,CE,JIHAD,35
2022-09,CE,SLUMS,32
2022-09,CE,LEG,28
2022-09,CE,REL,28
2022-09,CE,DEFECTION,27
2022-09,CE,POPULATION,25
2022-09,CE,AVIATION,23
2022-09,CE,WHISTLEBLOWER,22
2022-09,CE,CRM,18
2022-09,CE,FIREARM,17
2022-09,CE,RETIREMENTS,17
2022-09,CE,IMPEACHMENT,17
2022-09,CE,CURFEW,12
2022-09,CE,MED,11
2022-09,CE,LANDMINE,10
2022-09,CE,PIPELINE,9
2022-09,CE,CHARASMATIC,8
2022-09,CE,INCOME,5
2022-09,CE,INTERNET,5
2022-09,CE,GENTRIFICATION,3
2022-09,CE,LOCUSTS,2
2022-09,CE,SICKENED,2
2022-10,CE,TAX,16479
2022-10,CE,WB,14107
2022-10,CE,EPU,13104
2022-10,CE,CRISISLEX,11584
2022-10,CE,USPEC,10487
2022-10,CE,UNGP,10437
2022-10,CE,GENERAL,10382
2022-10,CE,LEADER,7262
2022-10,CE,ECON,6866
2022-10,CE,SOC,6760
2022-10,CE,MEDIA,5456
2022-10,CE,EDUCATION,5018
2022-10,CE,MANMADE,4781
2022-10,CE,MEDICAL,3954
2022-10,CE,ARMEDCONFLICT,3832
2022-10,CE,KILL,3261
2022-10,CE,SCIENCE,2727
2022-10,CE,ENV,2642
2022-10,CE,LEGISLATION,2389
2022-10,CE,AFFECT,2270
2022-10,CE,ELECTION,2176
2022-10,CE,MARITIME,1896
2022-10,CE,HEALTH,1879
2022-10,CE,DELAY,1834
2022-10,CE,SECURITY,1800
2022-10,CE,IDEOLOGY,1782
2022-10,CE,NATURAL,1719
2022-10,CE,MOVEMENT,1586
2022-10,CE,PROTEST,1424
2022-10,CE,RESIGNATION,1388
2022-10,CE,AGRICULTURE,1345
2022-10,CE,ARREST,1337
2022-10,CE,MILITARY,1316
2022-10,CE,DEMOCRACY,1306
2022-10,CE,SELF,1293
2022-10,CE,UNREST,1271
2022-10,CE,APPOINTMENT,1170
2022-10,CE,POVERTY,1145
2022-10,CE,TRIAL,1131
2022-10,CE,SHORTAGE,1053
2022-10,CE,SLFID,1029
2022-10,CE,WOUND,1022
2022-10,CE,TOURISM,1020
2022-10,CE,CORRUPTION,1014
2022-10,CE,EXTREMISM,997
2022-10,CE,REBELLION,966
2022-10,CE,TERROR,956
2022-10,CE,FOOD,954
2022-10,CE,CONSTITUTIONAL,946
2022-10,CE,PUBLIC,813
2022-10,CE,BAN,772
2022-10,CE,FUELPRICES,703
2022-10,CE,TRANSPARENCY,697
2022-10,CE,RELIGION,660
2022-10,CE,IMMIGRATION,620
2022-10,CE,RURAL,619
2022-10,CE,SANCTIONS,612
2022-10,CE,NEGOTIATIONS,598
2022-10,CE,DISCRIMINATION,581
2022-10,CE,GOV,571
2022-10,CE,ALLIANCE,560
2022-10,CE,URBAN,521
2022-10,CE,GEN,470
2022-10,CE,RETIREMENT,464
2022-10,CE,BORDER,434
2022-10,CE,CRIME,389
2022-10,CE,SOVEREIGNTY,379
2022-10,CE,REFUGEES,372
2022-10,CE,WATER,369
2022-10,CE,UNEMPLOYMENT,359
2022-10,CE,AUSTERITY,356
2022-10,CE,NEW,355
2022-10,CE,HUMAN,337
2022-10,CE,SCANDAL,336
2022-10,CE,POLITICAL,330
2022-10,CE,SEIZE,308
2022-10,CE,LGBT,297
2022-10,CE,RECRUITMENT,277
2022-10,CE,STRIKE,274
2022-10,CE,ETH,259
2022-10,CE,SEIGE,259
2022-10,CE,INFO,242
2022-10,CE,TRAFFIC,240
2022-10,CE,RAPE,216
2022-10,CE,BLOCKADE,210
2022-10,CE,DRUG,209
2022-10,CE,AID,206
2022-10,CE,DISASTER,202
2022-10,CE,SMUGGLING,198
2022-10,CE,TAKE,192
2022-10,CE,PERSECUTION,188
2022-10,CE,PEACEKEEPING,186
2022-10,CE,ACT,185
2022-10,CE,HARASSMENT,185
2022-10,CE,PROPAGANDA,178
2022-10,CE,DRONES,174
2022-10,CE,GENDER,173
2022-10,CE,BULLYING,165
2022-10,CE,KIDNAP,164
2022-10,CE,VETO,164
2022-10,CE,WMD,161
2022-10,CE,TORTURE,153
2022-10,CE,SURVEILLANCE,153
2022-10,CE,GRIEVANCES,150
2022-10,CE,LITERACY,145
2022-10,CE,DISABILITY,144
2022-10,CE,ORGANIZED,132
2022-10,CE,RETALIATE,130
2022-10,CE,EVACUATION,128
2022-10,CE,SEPARATISTS,124
2022-10,CE,INEQUALITY,124
2022-10,CE,DISPLACED,120
2022-10,CE,TREASON,118
2022-10,CE,LEG,114
2022-10,CE,TECH,111
2022-10,CE,SANITATION,103
2022-10,CE,EXILE,103
2022-10,CE,CYBER,103
2022-10,CE,VIOLENT,97
